id,title,release_date,release_year,genres_list,director,top_cast,budget,revenue,profit,roi,vote_average,vote_count,popularity,runtime,original_language
11397,Not Another Teen Movie,2001-12-07,2001.0,['Comedy'],Joel Gallen,"['Chyler Leigh', 'Chris Evans', 'Jaime Pressly']",16000000,66468332,50468332,315.427075,5.5,431,23.423082,89.0,en
77016,End of Watch,2012-09-20,2012.0,"['Crime', 'Drama', 'Thriller']",David Ayer,"['Jake Gyllenhaal', 'Michael Peña', 'Natalie Martinez']",7000000,48126384,41126384,587.5197714285714,7.2,1170,49.517264,109.0,en
11478,The Skulls,2000-03-31,2000.0,"['Crime', 'Drama', 'Thriller']",Rob Cohen,"['Joshua Jackson', 'Paul Walker', 'Hill Harper']",15000000,35007180,20007180,133.3812,5.8,156,11.375032,106.0,en
266856,The Theory of Everything,2014-11-26,2014.0,"['Drama', 'Romance']",James Marsh,"['Eddie Redmayne', 'Felicity Jones', 'Charlie Cox']",15000000,123726688,108726688,724.8445866666667,7.8,3311,61.182331,123.0,en
13411,Malibu's Most Wanted,2003-04-10,2003.0,"['Comedy', 'Crime']",John Whitesell,"['Jamie Kennedy', 'Taye Diggs', 'Anthony Anderson']",0,0,0,,4.7,77,7.314796,86.0,en
10564,Where the Heart Is,2000-04-27,2000.0,"['Comedy', 'Drama', 'Romance']",Matt Williams,"['Natalie Portman', 'Ashley Judd', 'Stockard Channing']",15000000,33771174,18771174,125.14116,6.9,155,6.857923,120.0,en
947,Lawrence of Arabia,1962-12-10,1962.0,"['Adventure', 'Drama', 'History', 'War']",David Lean,"[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn']",15000000,69995385,54995385,366.6359,7.8,851,41.286336,216.0,en
24150,Halloween II,2009-08-28,2009.0,['Horror'],Rob Zombie,"['Scout Taylor-Compton', 'Sheri Moon Zombie', 'Tyler Mane']",15000000,39421467,24421467,162.80978,5.1,267,12.929525,105.0,en
228970,Wild,2014-12-05,2014.0,['Drama'],Jean-Marc Vallée,"['Reese Witherspoon', 'Laura Dern', 'Thomas Sadoski']",15000000,52501541,37501541,250.01027333333332,7.0,951,42.952942,115.0,en
18405,The Last House on the Left,2009-03-13,2009.0,"['Crime', 'Thriller', 'Horror', 'Drama']",Dennis Iliadis,"['Garret Dillahunt', 'Michael Bowen', 'Joshua Cox']",15000000,32721635,17721635,118.14423333333333,6.2,440,19.760383,110.0,en
6961,The Wedding Date,2005-02-04,2005.0,"['Comedy', 'Romance']",Clare Kilner,"['Debra Messing', 'Dermot Mulroney', 'Amy Adams']",15000000,47175038,32175038,214.50025333333335,6.2,230,10.194097,88.0,en
11442,Halloween: Resurrection,2002-07-01,2002.0,"['Horror', 'Thriller']",Rick Rosenthal,"['Jamie Lee Curtis', 'Brad Loree', 'Busta Rhymes']",13000000,37664855,24664855,189.72965384615387,4.5,228,11.045593,94.0,en
2493,The Princess Bride,1987-09-18,1987.0,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",Rob Reiner,"['Cary Elwes', 'Robin Wright', 'Mandy Patinkin']",16000000,30857814,14857814,92.86133749999999,7.6,1486,44.533612,98.0,en
14047,The Great Debaters,2007-12-27,2007.0,['Drama'],Denzel Washington,"['Denzel Washington', 'Nate Parker', 'Forest Whitaker']",15000000,30226144,15226144,101.50762666666667,6.9,151,10.84158,126.0,en
64690,Drive,2011-08-06,2011.0,"['Drama', 'Action', 'Thriller', 'Crime']",Nicolas Winding Refn,"['Ryan Gosling', 'Carey Mulligan', 'Bryan Cranston']",15000000,78054825,63054825,420.36550000000005,7.4,3725,49.294864,100.0,en
11132,Confessions of a Teenage Drama Queen,2004-02-17,2004.0,['Comedy'],Sara Sugarman,"['Lindsay Lohan', 'Adam Garcia', 'Glenne Headly']",15000000,29331068,14331068,95.54045333333333,5.1,221,7.424798,89.0,en
17127,The Object of My Affection,1998-04-17,1998.0,"['Comedy', 'Drama', 'Romance']",Nicholas Hytner,"['Jennifer Aniston', 'Paul Rudd', 'Hayden Panettiere']",15000000,46905889,31905889,212.70592666666664,5.6,72,5.164281,111.0,en
1562,28 Weeks Later,2007-04-26,2007.0,"['Horror', 'Thriller', 'Science Fiction']",Juan Carlos Fresnadillo,"['Imogen Poots', 'Robert Carlyle', 'Rose Byrne']",15000000,64238440,49238440,328.25626666666665,6.5,1197,34.759855,100.0,en
232679,When the Game Stands Tall,2014-08-22,2014.0,['Drama'],Thomas Carter,"['Jim Caviezel', 'Michael Chiklis', 'Laura Dern']",15000000,30127963,15127963,100.85308666666666,6.3,130,7.297757,115.0,en
17880,Because of Winn-Dixie,2005-02-18,2005.0,"['Comedy', 'Drama', 'Family']",Wayne Wang,"['Jeff Daniels', 'AnnaSophia Robb', 'Cicely Tyson']",14000000,32645546,18645546,133.18247142857143,6.1,61,3.334804,106.0,en
14736,Love & Basketball,2000-04-21,2000.0,"['Action', 'Comedy', 'Drama', 'Romance']",Gina Prince-Bythewood,"['Chris Warren, Jr.', 'Kyla Pratt', 'Sanaa Lathan']",20000000,27728118,7728118,38.64059,7.4,88,2.027393,124.0,en
9434,Grosse Pointe Blank,1997-04-11,1997.0,"['Action', 'Comedy', 'Thriller', 'Romance']",George Armitage,"['John Cusack', 'Minnie Driver', 'Dan Aykroyd']",0,28084357,28084357,inf,6.9,275,13.817269,107.0,en
23706,All About Steve,2009-09-04,2009.0,['Comedy'],Phil Traill,"['Sandra Bullock', 'Thomas Haden Church', 'Bradley Cooper']",15000000,40105542,25105542,167.37028,4.7,295,13.237835,99.0,en
11531,Book of Shadows: Blair Witch 2,2000-10-27,2000.0,"['Mystery', 'Thriller', 'Horror']",Joe Berlinger,"['Kim Director', 'Jeffrey Donovan', 'Erica Leerhsen']",0,0,0,,4.3,212,3.890223,90.0,en
9100,The Craft,1996-05-03,1996.0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Andrew Fleming,"['Robin Tunney', 'Fairuza Balk', 'Neve Campbell']",15000000,24769466,9769466,65.12977333333333,6.3,380,19.517239,101.0,en
116,Match Point,2005-10-26,2005.0,"['Drama', 'Thriller', 'Crime', 'Romance']",Woody Allen,"['Jonathan Rhys Meyers', 'Scarlett Johansson', 'Emily Mortimer']",15000000,85306374,70306374,468.70915999999994,7.3,1105,30.669913,124.0,en
38843,Ramona and Beezus,2010-07-23,2010.0,"['Comedy', 'Family']",Elizabeth Allen Rosenbaum,"['Joey King', 'Selena Gomez', 'John Corbett']",0,0,0,,6.1,245,9.681147,103.0,en
1245,The Remains of the Day,1993-11-05,1993.0,"['Drama', 'Romance']",James Ivory,"['Anthony Hopkins', 'Emma Thompson', 'James Fox']",11500000,23237911,11737911,102.06879130434783,7.5,202,15.355589,134.0,en
4995,Boogie Nights,1997-09-11,1997.0,['Drama'],Paul Thomas Anderson,"['Mark Wahlberg', 'Burt Reynolds', 'John C. Reilly']",15000000,43101594,28101594,187.34396,7.5,796,19.85579,155.0,en
10413,Nowhere to Run,1993-01-15,1993.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Robert Harmon,"['Jean-Claude Van Damme', 'Rosanna Arquette', 'Kieran Culkin']",0,0,0,,5.5,119,11.689337,94.0,en
14012,Flicka,2006-10-20,2006.0,['Drama'],Michael Mayer,"['Tim McGraw', 'Maria Bello', 'Armie Hammer']",15000000,21000000,6000000,40.0,6.1,52,3.043589,95.0,en
9793,The Hills Have Eyes 2,2007-03-22,2007.0,"['Horror', 'Thriller']",Martin Weisz,"['Michael Bailey Smith', 'Archie Kao', 'Jay Acovone']",15000000,0,-15000000,-100.0,5.2,351,17.141376,89.0,en
12212,Urban Legends: Final Cut,2000-09-19,2000.0,['Horror'],John Ottman,"['Jennifer Morrison', 'Matthew Davis', 'Loretta Devine']",14000000,38574362,24574362,175.53115714285715,4.4,100,8.885017,97.0,en
13768,Tuck Everlasting,2002-10-11,2002.0,"['Fantasy', 'Drama', 'Science Fiction', 'Romance', 'Family']",Jay Russell,"['Alexis Bledel', 'William Hurt', 'Sissy Spacek']",0,0,0,,6.4,128,4.115398,90.0,en
8975,The Marine,2006-10-13,2006.0,"['Action', 'Adventure', 'Drama', 'Thriller']",John Bonito,"['John Cena', 'Kelly Carlson', 'Robert Patrick']",20000000,22165608,2165608,10.82804,5.0,163,7.679336,92.0,en
342521,Keanu,2016-04-21,2016.0,"['Action', 'Comedy']",Peter Atencio,"['Jordan Peele', 'Keegan-Michael Key', 'Tiffany Haddish']",15000000,20566327,5566327,37.108846666666665,6.0,421,18.268009,94.0,en
45272,Country Strong,2010-12-22,2010.0,"['Drama', 'Romance']",Shana Feste,"['Gwyneth Paltrow', 'Garrett Hedlund', 'Tim McGraw']",15000000,20529194,5529194,36.861293333333336,5.9,80,7.809701,117.0,en
9424,Disturbing Behavior,1998-07-24,1998.0,"['Mystery', 'Horror', 'Science Fiction']",David Nutter,"['James Marsden', 'Katie Holmes', 'Nick Stahl']",15000000,17507368,2507368,16.715786666666666,5.5,104,9.378688,84.0,en
97367,The Place Beyond the Pines,2013-03-20,2013.0,"['Drama', 'Crime']",Derek Cianfrance,"['Ryan Gosling', 'Bradley Cooper', 'Eva Mendes']",15000000,35485608,20485608,136.57072,6.8,1653,35.395129,140.0,en
254904,The November Man,2014-08-27,2014.0,"['Crime', 'Action', 'Thriller']",Roger Donaldson,"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko']",15000000,32556119,17556119,117.04079333333333,6.0,639,45.317278,108.0,en
18681,Eye of the Beholder,1999-09-04,1999.0,"['Drama', 'Mystery', 'Thriller']",Stephan Elliott,"['Ewan McGregor', 'Ashley Judd', 'Patrick Bergin']",15000000,0,-15000000,-100.0,5.3,42,4.302941,109.0,en
12162,The Hurt Locker,2008-10-10,2008.0,"['Drama', 'Thriller', 'War']",Kathryn Bigelow,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty']",15000000,42000000,27000000,180.0,7.2,1840,47.006162,131.0,en
11495,Firestarter,1984-05-11,1984.0,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller']",Mark L. Lester,"['David Keith', 'Drew Barrymore', 'Freddie Jones']",15000000,17080167,2080167,13.86778,5.9,173,11.379652,114.0,en
64689,Killing Them Softly,2012-09-20,2012.0,"['Crime', 'Thriller']",Andrew Dominik,"['Brad Pitt', 'Scoot McNairy', 'Ben Mendelsohn']",15000000,37930465,22930465,152.86976666666666,5.8,742,24.612603,97.0,en
157849,A Most Wanted Man,2014-07-25,2014.0,['Thriller'],Anton Corbijn,"['Philip Seymour Hoffman', 'Rachel McAdams', 'Robin Wright']",15000000,31554855,16554855,110.3657,6.5,541,26.708193,121.0,en
13166,Freddy Got Fingered,2001-04-18,2001.0,['Comedy'],Tom Green,"['Tom Green', 'Rip Torn', 'Marisa Coughlan']",0,0,0,,4.6,115,8.710294,87.0,en
15511,VeggieTales: The Pirates Who Don't Do Anything,2008-01-11,2008.0,"['Adventure', 'Animation', 'Comedy', 'Science Fiction', 'Family']",Mike Nawrocki,"['Phil Vischer', 'Mike Nawrocki', 'Cam Clarke']",0,0,0,,5.9,25,1.800119,85.0,en
37003,U2 3D,2007-05-19,2007.0,"['Music', 'Documentary']",Mark Pellington,"['Bono', 'The Edge', 'Adam Clayton']",15000000,22730842,7730842,51.53894666666666,6.7,10,0.335195,85.0,en
12211,Highlander: Endgame,2000-09-01,2000.0,"['Action', 'Fantasy', 'Science Fiction']",Douglas Aarniokoski,"['Christopher Lambert', 'Bruce Payne', 'Adrian Paul']",25000000,15843608,-9156392,-36.625567999999994,4.4,104,11.782725,87.0,en
13816,Idlewild,2006-08-25,2006.0,"['Crime', 'Drama', 'Music']",Bryan Barber,"['André Benjamin', 'Paula Patton', 'Terrence Howard']",0,0,0,,5.1,17,2.711955,121.0,en
51828,One Day,2011-03-02,2011.0,"['Drama', 'Romance']",Lone Scherfig,"['Anne Hathaway', 'Jim Sturgess', 'Patricia Clarkson']",15000000,59389433,44389433,295.92955333333333,7.0,978,16.629173,107.0,en
22798,Whip It,2009-09-13,2009.0,['Drama'],Drew Barrymore,"['Ellen Page', 'Alia Shawkat', 'Kristen Wiig']",15000000,16633035,1633035,10.886899999999999,6.7,357,20.05902,111.0,en
7501,Knockaround Guys,2001-09-07,2001.0,"['Crime', 'Thriller']",Brian Koppelman,"['Barry Pepper', 'Andy Davoli', 'Seth Green']",15000000,12000000,-3000000,-20.0,5.9,97,8.113634,92.0,en
10743,Confidence,2003-04-25,2003.0,"['Action', 'Comedy', 'Thriller', 'Crime']",James Foley,"['Edward Burns', 'Rachel Weisz', 'Morris Chestnut']",0,0,0,,6.4,126,9.87419,97.0,en
37718,The Muse,1999-08-27,1999.0,"['Fantasy', 'Comedy']",Albert Brooks,"['Albert Brooks', 'Sharon Stone', 'Andie MacDowell']",0,0,0,,5.3,31,2.857936,97.0,en
15237,De-Lovely,2004-07-02,2004.0,"['Drama', 'Music']",Irwin Winkler,"['Kevin Kline', 'Ashley Judd', 'Jonathan Pryce']",20000000,0,-20000000,-100.0,6.3,32,3.138118,125.0,en
9686,New York Stories,1989-03-10,1989.0,"['Comedy', 'Drama', 'Romance']",Francis Ford Coppola,"['Woody Allen', 'Marvin Chatinover', 'Mae Questel']",15000000,0,-15000000,-100.0,6.2,64,6.684096,124.0,en
17644,Barney's Great Adventure,1998-01-01,1998.0,['Family'],Steve Gomer,[],0,0,0,,2.9,8,0.722911,76.0,en
97430,The Man with the Iron Fists,2012-11-02,2012.0,['Action'],RZA,"['Russell Crowe', 'Lucy Liu', 'Jamie Chung']",15000000,15608545,608545,4.056966666666666,5.2,358,17.672021,96.0,en
12257,Home Fries,1998-11-25,1998.0,"['Drama', 'Comedy', 'Romance']",Dean Parisot,"['Drew Barrymore', ""Catherine O'Hara"", 'Luke Wilson']",15000000,10443316,-4556684,-30.377893333333333,4.8,32,3.033471,93.0,en
13539,Here On Earth,2000-03-23,2000.0,['Romance'],Mark Piznarski,"['Leelee Sobieski', 'Chris Klein', 'Josh Hartnett']",0,0,0,,5.4,48,3.313257,96.0,en
68,Brazil,1985-02-20,1985.0,"['Comedy', 'Science Fiction']",Terry Gilliam,"['Jonathan Pryce', 'Robert De Niro', 'Katherine Helmond']",15000000,0,-15000000,-100.0,7.5,861,41.089863,132.0,en
14024,Raise Your Voice,2004-08-10,2004.0,"['Music', 'Drama', 'Romance']",Sean McNamara,"['Hilary Duff', 'Oliver James', 'David Keith']",15000000,14867514,-132486,-0.88324,6.0,211,10.9071,103.0,en
115,The Big Lebowski,1998-03-06,1998.0,"['Comedy', 'Crime']",Joel Coen,"['Jeff Bridges', 'John Goodman', 'Julianne Moore']",15000000,46189568,31189568,207.93045333333336,7.8,2926,49.230089,117.0,en
7874,Black Snake Moan,2006-12-08,2006.0,['Drama'],Craig Brewer,"['Samuel L. Jackson', 'Christina Ricci', 'Justin Timberlake']",15000000,10903846,-4096154,-27.307693333333333,6.6,243,11.429607,116.0,en
4911,Dark Blue,2002-12-14,2002.0,"['Action', 'Crime', 'Drama', 'Thriller']",Ron Shelton,"['Kurt Russell', 'Scott Speedman', 'Michael Michele']",15000000,9237470,-5762530,-38.416866666666664,6.5,85,6.373316,118.0,en
1988,A Mighty Heart,2007-01-01,2007.0,"['Drama', 'Thriller']",Michael Winterbottom,"['Angelina Jolie', 'Dan Futterman', 'Irrfan Khan']",16000000,18928871,2928871,18.30544375,6.7,95,9.717392,100.0,en
16222,Whatever It Takes,2000-03-31,2000.0,"['Drama', 'Comedy', 'Romance']",David Raynr,"[""Jodi Lyn O'Keefe"", 'Shane West', 'Marla Sokoloff']",15000000,9902115,-5097885,-33.9859,5.0,37,8.074807,94.0,en
9557,Boat Trip,2002-10-01,2002.0,['Comedy'],Mort Nathan,"['Cuba Gooding Jr.', 'Horatio Sanz', 'Roselyn Sánchez']",20000000,8586376,-11413624,-57.06812,4.7,146,7.034752,94.0,en
9026,The Importance of Being Earnest,2002-05-17,2002.0,"['Comedy', 'Drama', 'History', 'Romance']",Oliver Parker,"['Rupert Everett', 'Colin Firth', 'Reese Witherspoon']",0,0,0,,6.7,127,7.250379,97.0,en
57943,The Love Letter,1998-02-01,1998.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Dan Curtis,"['Campbell Scott', 'Jennifer Jason Leigh', 'David Dukes']",0,0,0,,4.7,3,0.116873,98.0,en
18276,Hoot,2006-05-05,2006.0,"['Drama', 'Family']",Wil Shriner,"['Luke Wilson', 'Logan Lerman', 'Brie Larson']",0,0,0,,5.5,44,7.712206,91.0,en
8321,In Bruges,2008-02-08,2008.0,"['Comedy', 'Drama', 'Crime']",Martin McDonagh,"['Colin Farrell', 'Brendan Gleeson', 'Ralph Fiennes']",15000000,34533783,19533783,130.22522,7.4,1388,25.329493,107.0,en
72359,Peeples,2013-05-09,2013.0,['Comedy'],Tina Gordon Chism,"['Craig Robinson', 'Kerry Washington', 'David Alan Grier']",15,0,-15,-100.0,5.6,26,5.112809,95.0,en
10186,The Rocker,2008-08-20,2008.0,"['Comedy', 'Music']",Peter Cattaneo,"['Rainn Wilson', 'Josh Gad', 'Christina Applegate']",15000000,8762890,-6237110,-41.58073333333333,5.6,156,13.832376,102.0,en
25704,Post Grad,2009-08-21,2009.0,['Comedy'],Vicky Jenson,"['Alexis Bledel', 'Zach Gilford', 'Rodrigo Santoro']",15000000,6405245,-8594755,-57.298366666666666,5.0,100,7.446069,89.0,en
133694,Promised Land,2012-09-23,2012.0,['Drama'],Gus Van Sant,"['Matt Damon', 'John Krasinski', 'Frances McDormand']",15000000,8138788,-6861212,-45.741413333333334,6.0,243,13.568302,106.0,en
19265,Whatever Works,2009-06-19,2009.0,"['Comedy', 'Romance']",Woody Allen,"['Larry David', 'Evan Rachel Wood', 'Adam Brooks']",15000000,35097815,20097815,133.98543333333333,6.8,350,21.857387,92.0,en
36047,The In Crowd,2000-07-19,2000.0,['Thriller'],Mary Lambert,"['Susan Ward', 'Lori Heuring', 'Matthew Settle']",15000000,5217498,-9782502,-65.21668000000001,4.7,15,0.249245,105.0,en
8053,The Three Burials of Melquiades Estrada,2005-11-17,2005.0,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",Tommy Lee Jones,"['Tommy Lee Jones', 'Barry Pepper', 'Dwight Yoakam']",15000000,12036149,-2963851,-19.759006666666668,7.0,177,12.163832,121.0,en
2290,Jakob the Liar,1999-09-16,1999.0,"['Comedy', 'Drama', 'History']",Peter Kassovitz,"['Robin Williams', 'Armin Mueller-Stahl', 'Hannah Taylor-Gordon']",0,0,0,,6.0,90,8.962245,120.0,en
5236,Kiss Kiss Bang Bang,2005-09-05,2005.0,"['Action', 'Comedy', 'Crime', 'Mystery']",Shane Black,"['Robert Downey Jr.', 'Val Kilmer', 'Michelle Monaghan']",15000000,15785148,785148,5.23432,7.2,886,32.690038,103.0,en
6552,Idle Hands,1999-04-30,1999.0,"['Thriller', 'Comedy', 'Horror']",Rodman Flender,"['Devon Sawa', 'Seth Green', 'Jessica Alba']",25000000,4152230,-20847770,-83.39107999999999,6.1,182,8.583217,92.0,en
1018,Mulholland Drive,2001-05-16,2001.0,"['Thriller', 'Drama', 'Mystery']",David Lynch,"['Naomi Watts', 'Laura Harring', 'Ann Miller']",15000000,20117339,5117339,34.11559333333333,7.6,1477,31.60985,147.0,en
10075,Blood and Chocolate,2007-01-26,2007.0,"['Drama', 'Fantasy', 'Horror', 'Romance']",Katja von Garnier,"['Agnes Bruckner', 'Hugh Dancy', 'Katja Riemann']",0,0,0,,5.4,87,12.295216,98.0,en
38031,You Will Meet a Tall Dark Stranger,2010-05-23,2010.0,"['Comedy', 'Drama', 'Romance']",Woody Allen,"['Gemma Jones', 'Anthony Hopkins', 'Naomi Watts']",22000000,0,-22000000,-100.0,5.8,251,12.4654,98.0,en
42188,Never Let Me Go,2010-09-15,2010.0,"['Drama', 'Romance', 'Science Fiction']",Mark Romanek,"['Carey Mulligan', 'Andrew Garfield', 'Keira Knightley']",15000000,9455232,-5544768,-36.96512,6.8,737,30.983397,104.0,en
112430,The Company,2007-08-05,2007.0,['Drama'],Mikael Salomon,"[""Chris O'Donnell"", 'Alfred Molina', 'Michael Keaton']",0,0,0,,7.0,12,1.485324,276.0,en
6687,Transsiberian,2008-01-18,2008.0,"['Thriller', 'Crime', 'Mystery']",Brad Anderson,"['Woody Harrelson', 'Emily Mortimer', 'Kate Mara']",15000000,5926410,-9073590,-60.49060000000001,6.5,195,11.428903,111.0,en
13853,The Clan of the Cave Bear,1986-01-17,1986.0,"['Adventure', 'Drama']",Michael Chapman,"['Daryl Hannah', 'Pamela Reed', 'James Remar']",15000000,0,-15000000,-100.0,4.8,27,5.484679,98.0,en
31306,Crazy in Alabama,1999-10-22,1999.0,"['Comedy', 'Drama']",Antonio Banderas,"['Melanie Griffith', 'David Morse', 'Lucas Black']",0,0,0,,6.5,12,5.770246,111.0,en
8461,Funny Games,2007-10-20,2007.0,"['Horror', 'Thriller', 'Crime']",Michael Haneke,"['Naomi Watts', 'Tim Roth', 'Michael Pitt']",15000000,7938872,-7061128,-47.07418666666667,6.3,545,15.175289,112.0,en
331592,Listening,2015-09-11,2015.0,"['Drama', 'Thriller', 'Science Fiction']",Khalil Sullins,"['Thomas Stroppel', 'Artie Ahr', 'Amber Marie Bollinger']",0,0,0,,5.5,31,2.414721,100.0,en
47692,Felicia's Journey,1999-11-24,1999.0,['Drama'],Atom Egoyan,"['Bob Hoskins', 'Elaine Cassidy', 'Arsinée Khanjian']",0,0,0,,6.6,23,0.470645,116.0,en
19,Metropolis,1927-01-10,1927.0,"['Drama', 'Science Fiction']",Fritz Lang,"['Brigitte Helm', 'Alfred Abel', 'Gustav Fröhlich']",92620000,650422,-91969578,-99.29775210537682,8.0,657,32.351527,153.0,de
10045,District B13,2004-11-09,2004.0,"['Action', 'Thriller', 'Science Fiction']",Pierre Morel,"['David Belle', 'Cyril Raffaelli', ""Tony D'Amario""]",12000000,9584131,-2415869,-20.132241666666665,6.5,565,17.493735,84.0,fr
400,Things to Do in Denver When You're Dead,1995-12-01,1995.0,"['Drama', 'Crime']",Gary Fleder,"['Andy García', 'Christopher Lloyd', 'William Forsythe']",8000000,529766,-7470234,-93.37792499999999,6.7,85,6.932221,116.0,en
253450,The Assassin,2015-08-27,2015.0,"['Action', 'Drama', 'History']",Hou Hsiao-hsien,"['Shu Qi', 'Chang Chen', 'Nikki Hsieh']",15000000,632542,-14367458,-95.78305333333333,6.6,157,8.142166,105.0,zh
9104,Buffalo Soldiers,2001-09-08,2001.0,"['Drama', 'Comedy', 'War', 'Crime', 'Thriller']",Gregor Jordan,"['Joaquin Phoenix', 'Ed Harris', 'Scott Glenn']",15000000,0,-15000000,-100.0,6.5,93,6.329672,98.0,en
11190,The Return,2003-06-25,2003.0,"['Thriller', 'Drama', 'Mystery']",Andrey Zvyagintsev,"['Vladimir Garin', 'Konstantin Lavronenko', 'Nataliya Vdovina']",0,0,0,,7.4,100,7.744166,105.0,ru
16353,Ong Bak 2,2008-12-04,2008.0,"['Adventure', 'Action', 'Thriller']",Tony Jaa,"['Tony Jaa', 'Sarunyu Wongkrachang', 'Sorapong Chatree']",8500000,8936663,436663,5.137211764705882,6.0,152,9.029489,98.0,th
23759,Centurion,2010-02-15,2010.0,"['Adventure', 'Action', 'Drama']",Neil Marshall,"['Michael Fassbender', 'Olga Kurylenko', 'David Morrissey']",12000000,6814789,-5185211,-43.21009166666666,5.9,386,22.708647,97.0,en
24206,Silent Trigger,1996-06-26,1996.0,"['Drama', 'Action', 'Thriller']",Russell Mulcahy,"['Dolph Lundgren', 'Gina Bellman', 'Conrad Dunn']",15000000,76382,-14923618,-99.49078666666666,5.0,22,2.609057,93.0,en
10185,The Midnight Meat Train,2008-08-07,2008.0,"['Mystery', 'Drama', 'Crime', 'Thriller', 'Horror']",Ryûhei Kitamura,"['Bradley Cooper', 'Vinnie Jones', 'Brooke Shields']",15000000,3533227,-11466773,-76.44515333333334,6.0,290,19.913961,98.0,en
75033,Winnie Mandela,2011-09-16,2011.0,['Drama'],Darrell James Roodt,"['Elias Koteas', 'Terrence Howard', 'Jennifer Hudson']",15000000,0,-15000000,-100.0,5.2,5,1.897761,107.0,en
74536,The Son of No One,2011-11-04,2011.0,"['Drama', 'Thriller', 'Crime']",Dito Montiel,"['Channing Tatum', 'Al Pacino', 'Juliette Binoche']",15000000,0,-15000000,-100.0,4.8,92,7.701186,90.0,en
31668,All The Queen's Men,2001-10-14,2001.0,"['Action', 'Comedy', 'Drama', 'History']",Stefan Ruzowitzky,"['Matt LeBlanc', 'Eddie Izzard', 'James Cosmo']",15000000,23000,-14977000,-99.84666666666666,6.1,7,1.833058,99.0,en
13501,The Good Night,2007-01-25,2007.0,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Music']",Jake Paltrow,"['Penélope Cruz', 'Martin Freeman', 'Gwyneth Paltrow']",15000000,20380,-14979620,-99.86413333333334,5.7,41,12.185204,93.0,en
15208,Bathory: Countess of Blood,2008-07-04,2008.0,"['Drama', 'Fantasy']",Juraj Jakubisko,"['Anna Friel', 'Karel Roden', 'Hans Matheson']",0,0,0,,5.6,31,2.500218,141.0,en
172391,Khumba,2013-07-18,2013.0,"['Animation', 'Adventure', 'Family']",Anthony Silverston,"['Jake T. Austin', 'Liam Neeson', 'Steve Buscemi']",20000000,27187375,7187375,35.936875,5.8,72,6.459787,85.0,en
262543,Automata,2014-10-09,2014.0,"['Thriller', 'Science Fiction']",Gabe Ibáñez,"['Antonio Banderas', 'Birgitte Hjort Sørensen', 'Dylan McDermott']",7000000,0,-7000000,-100.0,5.6,670,49.808505,110.0,en
9288,Dungeons & Dragons: Wrath of the Dragon God,2005-01-01,2005.0,"['Action', 'Adventure', 'Fantasy']",Gerry Lively,"['Bruce Payne', 'Mark Dymond', 'Clemency Burton-Hill']",0,0,0,,4.8,36,4.901936,105.0,en
370980,Chiamatemi Francesco - Il Papa della gente,2015-12-03,2015.0,['Drama'],Daniele Luchetti,"['Rodrigo de la Serna', 'Sergio Hernández', 'Àlex Brendemühl']",15000000,0,-15000000,-100.0,7.3,12,0.738646,,it
20083,Shinjuku Incident,2009-03-22,2009.0,"['Drama', 'Action', 'Thriller', 'Crime']",Derek Yee Tung-Sing,"['Jackie Chan', 'Naoto Takenaka', 'Daniel Wu']",15000000,0,-15000000,-100.0,6.7,65,5.294319,119.0,zh
40880,Pandaemonium,2001-06-29,2001.0,"['Drama', 'Foreign']",Julien Temple,"['Linus Roache', 'John Hannah', 'Samantha Morton']",0,0,0,,4.5,2,0.165367,124.0,en
137,Groundhog Day,1993-02-11,1993.0,"['Romance', 'Fantasy', 'Drama', 'Comedy']",Harold Ramis,"['Bill Murray', 'Andie MacDowell', 'Chris Elliott']",14600000,70906973,56306973,385.664198630137,7.4,2301,52.744331,101.0,en
264999,Magic Mike XXL,2015-07-01,2015.0,"['Comedy', 'Drama', 'Music']",Gregory Jacobs,"['Channing Tatum', 'Matt Bomer', 'Joe Manganiello']",14800000,122513057,107713057,727.7909256756757,6.3,706,29.660993,115.0,en
454,Romeo + Juliet,1996-10-31,1996.0,"['Drama', 'Romance']",Baz Luhrmann,"['Leonardo DiCaprio', 'Claire Danes', 'John Leguizamo']",14500000,147298761,132798761,915.853524137931,6.7,1374,41.493042,120.0,en
53457,Sarah's Key,2010-09-16,2010.0,"['Drama', 'War']",Gilles Paquet-Brenner,"['Kristin Scott Thomas', 'Niels Arestrup', 'Frédéric Pierrot']",10000000,17511906,7511906,75.11906,7.2,196,10.072199,111.0,fr
288980,Freedom,2014-08-21,2014.0,['Drama'],Peter Cousens,"['Cuba Gooding Jr.', 'William Sadler', 'Sharon Leal']",14500000,0,-14500000,-100.0,5.8,9,4.389363,98.0,en
